12	50	25	12	25	12	12	-1	-1	12	25	-1	25	12	12	12	12	12	12	12	12	12	12	12	12	12	38	12	12	25	38	12	12	12	16	16	35	-1	48	16	38	25	12	16	12	-1	90	12	12	12	25	12	12	12	25	25	12	25	-1	-1	25	12	42	25	22	16	12	40	25	25	38	12	12	12	103	8	12	12	38	25	16	22	25	12	-1	22	12	12	12	25	38	22	51	22	-1	22	8	12	-1	38	12	25	12	12	22	12	25	12	22	29	25	25	25	12	25	12	12	-1	12	38	12	12	12	38	12	12	12	38	42	12	25	12	25	25	25	159	12	12	29	12	38	12	25	25	12	25	25	22	12	12	12	-1	-1	81	51	12	25	12	-1	25	-1	25	25	25	12	12	25	-1	12	12	42	12	12	25	25	12	25	-1	12	12	12	38	12	22	25	-1	12	16	25	22	76	12	12	12	-1	12	12	-1	12	22	25	51	12	12	12	-1	12	38	25	38	12	38	12	-1	25	69	12	12	12	25	25	12	38	29	12	12	25	12	12	12	25	-1	12	12	12	25	12	12	38	12	16	181	12	12	22	35	-1	29	38	189	-1	22	25	12	25	12	12	12	25	12	-1	12	12	12	22	-1	25	25	12	12	25	22	12	12	12	42	38	12	12	12	25	16	51	-1	25	12	64	22	38	12	38	22	12	-1	12	12	25	12	22	12	12	12	12	22	38	-1	-1	25	12	35	104	16	12	-1	12	12	35	12	12	22	12	12	22	103	12	131	38	12	25	-1	12	12	25	12	25	12	12	12	12	12	12	25	51	50	25	12	12	12	12	12	12	12	64	12	12	-1	22	12	50	12	179	12	38	12	12	25	12	12	38	25	12	25	-1	22	25	12	12	25	12	12	12	12	25	107	22	25	12	12	38	-1	25	12	22	35	22	25	91	64	38	-1	29	38	12	117	12	12	-1	12	12	29	12	25	12	12	0	12	25	12	38	12	25	29	12	12	12	12	12	12	22	56	413	22	56	12	12	51	138	12	22	-1	66	12	12	25	16	50	22	38	12	-1	12	12	12	74	12	12	12	12	12	12	12	25	25	12	74	22	25	12	12	12	25	12	12	-1	12	51	12	25	12	12	12	12	82	25	84	12	12	-1	12	25	12	22	12	12	12	25	12	12	22	25	
-1	-1	-1	-1	-1	56	-1	53	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	43	12	-1	-1	163	-1	-1	-1	-1	-1	-1	-1	-1	136	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	81	-1	51	-1	22	-1	88	-1	-1	-1	75	-1	-1	-1	-1	-1	-1	-1	88	100	-1	-1	26	-1	-1	-1	60	-1	-1	71	-1	-1	-1	-1	122	82	20	-1	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	53	-1	-1	-1	-1	83	20	20	53	-1	-1	-1	-1	20	28	-1	-1	-1	-1	-1	-1	59	-1	-1	-1	46	-1	-1	142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	76	232	24	60	-1	10	-1	-1	84	85	16	-1	20	6	6	18	-1	-1	-1	-1	45	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	-1	26	-1	-1	-1	-1	39	102	-1	-1	43	22	-1	-1	-1	-1	55	-1	-1	-1	24	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	111	-1	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	26	47	-1	10	94	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	89	-1	67	66	-1	-1	-1	55	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	59	-1	-1	20	145	122	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	116	-1	-1	70	57	-1	-1	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	51	-1	-1	46	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	45	-1	49	46	60	-1	-1	-1	-1	-1	144	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	14	20	127	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	20	-1	85	111	-1	-1	-1	-1	-1	-1	-1	6	-1	52	-1	114	-1	33	-1	44	-1	105	53	26	-1	-1	53	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	67	31	-1	-1	-1	-1	-1	-1	-1	93	115	-1	-1	-1	-1	45	-1	51	45	-1	-1	-1	-1	-1	209	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	78	-1	-1	-1	-1	-1	-1	86	-1	-1	-1	83	-1	-1	-1	-1	246	-1	513	-1	170	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	64	-1	29	-1	-1	-1	-1	-1	-1	104	-1	-1	-1	-1	-1	52	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	126	-1	-1	-1	-1	-1	-1	330	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	152	-1	52	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	110	-1	-1	36	78	-1	40	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	78	46	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	-1	-1	-1	-1	-1	-1	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	46	-1	-1	78	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	36	-1	98	-1	-1	-1	-1	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	78	-1	-1	-1	-1	429	182	85	25	-1	-1	-1	-1	-1	-1	-1	81	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	176	-1	-1	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	78	-1	-1	32	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	72	-1	-1	-1	166	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	98	-1	82	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	40	-1	-1	-1	-1	-1	46	-1	-1	-1	
-1	20	-1	-1	64	-1	-1	-1	29	-1	48	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	20	-1	42	22	20	-1	20	83	-1	-1	-1	-1	-1	41	-1	20	18	-1	-1	155	-1	-1	-1	-1	-1	31	-1	37	37	-1	195	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	73	-1	-1	-1	-1	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	23	-1	20	-1	-1	56	6	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	28	-1	6	-1	20	-1	-1	83	-1	6	-1	37	82	170	-1	-1	-1	241	78	19	-1	-1	-1	-1	-1	6	-1	41	-1	176	20	-1	73	55	-1	8	78	-1	31	-1	-1	-1	31	-1	57	-1	-1	-1	-1	-1	-1	-1	-1	87	-1	-1	160	-1	6	20	26	-1	37	49	-1	-1	-1	20	79	-1	129	-1	-1	-1	80	34	32	-1	-1	95	31	92	-1	-1	37	85	-1	-1	-1	-1	-1	6	-1	-1	20	20	-1	-1	-1	-1	209	72	20	-1	-1	67	-1	-1	-1	-1	41	20	6	-1	-1	-1	40	57	-1	-1	-1	37	-1	32	37	18	31	32	-1	139	-1	41	20	-1	-1	-1	-1	-1	20	-1	20	-1	-1	47	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	41	-1	39	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	250	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	93	106	-1	231	-1	-1	83	-1	-1	-1	-1	-1	-1	31	6	-1	-1	-1	-1	-1	-1	75	-1	20	-1	-1	187	-1	-1	20	136	-1	-1	121	-1	-1	-1	-1	20	-1	18	-1	-1	-1	-1	41	-1	135	-1	-1	-1	-1	-1	18	-1	6	20	62	57	20	-1	-1	-1	-1	-1	-1	6	39	-1	-1	-1	-1	98	-1	34	20	6	42	-1	20	-1	125	-1	-1	85	-1	-1	20	20	20	-1	-1	-1	6	20	-1	-1	-1	-1	-1	-1	59	-1	-1	31	-1	-1	-1	338	18	-1	39	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	20	233	121	-1	46	90	-1	-1	-1	20	-1	37	-1	-1	-1	39	-1	-1	-1	37	-1	-1	-1	-1	-1	-1	37	-1	-1	-1	-1	6	-1	-1	-1	-1	39	-1	-1	-1	-1	25	-1	172	-1	124	-1	-1	-1	50	-1	-1	-1	51	-1	-1	37	-1	-1	-1	-1	85	-1	-1	-1	37	-1	18	38	-1	-1	18	-1	-1	37	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1	40	-1	6	-1	-1	41	-1	169	-1	
-1	-1	-1	-1	34	34	-1	-1	93	-1	-1	-1	208	-1	-1	211	52	-1	-1	169	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	-1	34	30	-1	-1	18	-1	-1	-1	-1	48	48	-1	-1	-1	466	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	83	-1	-1	92	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	82	-1	62	-1	-1	291	-1	203	-1	113	-1	-1	-1	-1	204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	137	-1	48	-1	-1	-1	145	-1	188	-1	-1	-1	-1	-1	-1	-1	86	-1	48	-1	-1	34	-1	-1	-1	-1	100	124	48	-1	48	34	254	-1	-1	81	-1	-1	38	-1	-1	-1	-1	34	-1	-1	-1	-1	144	69	48	93	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	48	-1	-1	-1	-1	-1	-1	-1	30	54	-1	-1	-1	-1	22	-1	-1	-1	-1	46	-1	-1	-1	-1	41	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	-1	-1	-1	-1	-1	80	-1	-1	-1	-1	159	225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	235	-1	52	-1	-1	-1	-1	-1	-1	117	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	109	18	-1	32	-1	-1	-1	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	48	-1	-1	-1	-1	34	-1	-1	-1	62	125	-1	-1	-1	48	-1	179	-1	447	-1	-1	-1	-1	-1	-1	-1	-1	-1	83	76	-1	-1	-1	-1	-1	-1	-1	192	-1	-1	34	16	-1	-1	-1	-1	-1	34	46	-1	-1	-1	-1	107	-1	-1	-1	-1	51	-1	109	-1	-1	-1	-1	-1	34	-1	-1	34	-1	-1	-1	-1	38	-1	418	-1	102	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	70	-1	-1	158	-1	226	-1	-1	-1	-1	-1	178	-1	-1	-1	-1	-1	-1	-1	-1	134	-1	-1	-1	-1	-1	-1	391	-1	278	-1	-1	123	38	-1	-1	18	-1	-1	-1	-1	-1	-1	204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	67	-1	-1	-1	107	157	-1	-1	-1	-1	-1	131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	106	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	35	-1	-1	-1	30	-1	-1	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	85	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	86	-1	-1	153	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	36	-1	76	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	16	-1	-1	-1	-1	-1	-1	16	34	-1	-1	16	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	43	-1	69	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	16	18	69	-1	55	-1	-1	-1	16	16	16	-1	-1	-1	-1	-1	-1	-1	16	-1	36	16	-1	-1	-1	16	54	-1	-1	-1	-1	-1	-1	-1	25	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	69	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	16	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	16	-1	-1	-1	-1	-1	16	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	103	-1	-1	-1	-1	-1	36	-1	-1	94	-1	-1	16	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	38	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	289	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	8	16	-1	-1	-1	83	-1	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	43	-1	16	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	16	334	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	30	20	-1	-1	-1	
243	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	160	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	45	-1	-1	202	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	342	75	-1	106	265	-1	-1	-1	34	130	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	72	-1	-1	-1	-1	-1	-1	-1	-1	326	-1	391	-1	-1	-1	34	-1	-1	-1	-1	60	338	-1	-1	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	123	70	-1	-1	38	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	458	-1	-1	188	34	-1	60	-1	-1	-1	-1	34	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	48	275	-1	-1	-1	-1	-1	-1	-1	-1	84	-1	-1	164	54	-1	-1	-1	-1	-1	-1	98	-1	-1	-1	-1	245	-1	-1	-1	-1	22	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155	-1	34	-1	-1	-1	-1	181	34	-1	-1	-1	89	-1	98	-1	-1	-1	-1	-1	-1	34	-1	-1	53	-1	-1	48	-1	-1	-1	-1	-1	34	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	210	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	61	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	59	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	-1	34	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	85	-1	115	34	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	34	69	16	-1	-1	-1	-1	-1	94	-1	142	-1	-1	-1	-1	62	84	-1	-1	-1	-1	34	18	-1	118	-1	-1	-1	18	34	243	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	-1	-1	-1	16	-1	40	88	-1	-1	-1	-1	-1	-1	-1	34	-1	30	-1	-1	600	297	-1	-1	-1	160	-1	-1	-1	121	16	40	193	156	36	-1	323	-1	-1	-1	-1	-1	-1	746	-1	-1	-1	166	16	38	-1	-1	-1	-1	-1	454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	178	141	-1	16	34	-1	-1	-1	-1	40	-1	18	-1	-1	-1	34	-1	136	-1	-1	-1	-1	-1	34	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	209	-1	-1	-1	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	223	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	466	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	223	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	145	-1	-1	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	39	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	18	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	243	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	32	-1	-1	34	-1	-1	32	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	32	30	22	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	6	-1	-1	88	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	120	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	26	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	-1	32	-1	-1	-1	117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	18	143	-1	-1	-1	32	18	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	32	24	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	32	-1	-1	75	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	14	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	72	-1	20	-1	-1	6	24	141	-1	-1	-1	
-1	16	16	26	16	36	-1	32	58	28	-1	41	26	16	-1	22	22	-1	-1	-1	16	-1	-1	26	22	28	73	28	62	16	28	28	22	-1	28	16	28	-1	26	28	28	28	22	16	16	28	22	28	36	16	16	26	22	16	26	22	-1	26	-1	28	-1	26	26	-1	22	22	26	-1	-1	28	-1	28	28	16	16	22	28	-1	16	16	-1	22	22	16	22	-1	16	22	28	16	22	16	-1	16	16	28	16	28	22	28	-1	-1	-1	22	16	116	-1	22	69	-1	22	22	-1	-1	26	22	28	-1	16	22	35	-1	66	16	28	26	35	-1	-1	22	28	16	28	28	-1	-1	26	16	-1	22	16	28	22	-1	-1	22	-1	22	28	22	36	16	22	26	16	26	26	26	-1	16	-1	16	49	16	16	22	41	26	28	-1	22	55	-1	58	-1	16	22	26	22	22	-1	28	28	16	-1	-1	352	16	16	16	22	16	16	28	16	22	28	26	22	97	16	71	-1	28	22	-1	-1	16	31	16	26	28	22	26	16	62	28	26	22	-1	-1	-1	56	22	16	28	22	-1	14	16	28	16	16	22	-1	16	-1	28	22	51	52	16	-1	22	22	22	-1	28	26	16	22	28	26	46	22	28	26	28	-1	16	-1	16	28	28	-1	22	36	22	28	28	48	16	-1	28	40	16	28	16	26	16	26	16	26	-1	-1	-1	22	22	22	22	22	50	22	26	26	16	16	26	22	22	67	-1	26	28	16	-1	16	28	14	16	26	-1	22	16	29	26	16	16	16	-1	28	26	132	16	-1	-1	22	26	26	28	22	16	77	28	22	28	16	-1	-1	26	81	22	22	28	28	14	22	26	-1	26	26	16	22	28	26	22	28	22	14	22	28	22	16	22	36	-1	-1	26	28	26	26	14	26	22	-1	22	22	28	28	16	26	28	41	26	16	28	22	58	22	16	28	16	22	22	-1	16	-1	28	-1	16	-1	26	22	28	22	16	22	-1	-1	16	58	-1	28	-1	16	28	65	16	-1	26	16	28	28	22	16	22	26	16	22	22	22	28	16	58	22	16	16	22	16	-1	31	61	-1	22	28	26	28	22	60	-1	84	28	28	16	-1	28	22	-1	16	26	28	16	35	28	28	16	-1	16	16	28	16	22	50	22	28	22	22	28	28	16	28	16	26	26	-1	28	36	16	35	22	22	16	82	22	73	-1	16	-1	22	-1	
